70 ;670;SAMPUÉS
70 ;678;SAN BENITO ABAD
70 ;702;SAN JUAN DE BETULIA
70 ;708;SAN MARCOS
70 ;713;SAN ONOFRE
70 ;717;SAN PEDRO
70 ;742;SAN LUIS DE SINCÉ
70 ;771;SUCRE
70 ;820;SANTIAGO DE TOLÚ
70 ;823;TOLÚ VIEJO
73 ;001;IBAGUÉ
73 ;024;ALPUJARRA
73 ;026;ALVARADO
73 ;030;AMBALEMA
73 ;043;ANZOÁTEGUI
73 ;055;ARMERO GUAYABAL
73 ;067;ATACO
73 ;124;CAJAMARCA
73 ;148;CARMEN DE APICALÁ
73 ;152;CASABIANCA
73 ;168;CHAPARRAL
73 ;200;COELLO
73 ;217;COYAIMA
73 ;226;CUNDAY
73 ;236;DOLORES
73 ;268;ESPINAL
73 ;270;FALAN
73 ;275;FLANDES
73 ;283;FRESNO
73 ;319;GUAMO
73 ;347;HERVEO
73 ;349;HONDA
73 ;352;ICONONZO
73 ;408;LÉRIDA
73 ;411;LÍBANO
73 ;443;SAN SEBASTIÁN DE MARIQUITA
73 ;449;MELGAR
73 ;461;MURILLO
73 ;483;NATAGAIMA
73 ;504;ORTEGA
73 ;520;PALOCABILDO
73 ;547;PIEDRAS
73 ;555;PLANADAS
73 ;563;PRADO
73 ;585;PURIFICACIÓN
73 ;616;RIOBLANCO
73 ;622;RONCESVALLES
73 ;624;ROVIRA
73 ;671;SALDAÑA
73 ;675;SAN ANTONIO
73 ;678;SAN LUIS
73 ;686;SANTA ISABEL
73 ;770;SUÁREZ
73 ;854;VALLE DE SAN JUAN
73 ;861;VENADILLO
73 ;870;VILLAHERMOSA
73 ;873;VILLARRICA
76 ;001;CALI
76 ;020;ALCALÁ
76 ;036;ANDALUCÍA
76 ;041;ANSERMANUEVO
76 ;054;ARGELIA
76 ;100;BOLÍVAR
76 ;109;BUENAVENTURA
76 ;111;GUADALAJARA DE BUGA
76 ;113;BUGALAGRANDE
76 ;122;CAICEDONIA
76 ;126;CALIMA
76 ;130;CANDELARIA
76 ;147;CARTAGO
76 ;233;DAGUA
76 ;243;EL ÁGUILA
76 ;246;EL CAIRO
76 ;248;EL CERRITO
76 ;250;EL DOVIO
76 ;275;FLORIDA
76 ;306;GINEBRA
76 ;318;GUACARÍ
76 ;364;JAMUNDÍ
76 ;377;LA CUMBRE
76 ;400;LA UNIÓN
76 ;403;LA VICTORIA
76 ;497;OBANDO
76 ;520;PALMIRA
76 ;563;PRADERA
76 ;606;RESTREPO
76 ;616;RIOFRÍO
76 ;622;ROLDANILLO
76 ;670;SAN PEDRO
76 ;736;SEVILLA
76 ;823;TORO
76 ;828;TRUJILLO
76 ;834;TULUÁ
76 ;845;ULLOA
76 ;863;VERSALLES
76 ;869;VIJES
76 ;890;YOTOCO
76 ;892;YUMBO
76 ;895;ZARZAL
81 ;001;ARAUCA
81 ;065;ARAUQUITA
81 ;220;CRAVO NORTE
81 ;300;FORTUL
81 ;591;PUERTO RONDÓN
81 ;736;SARAVENA
81 ;794;TAME
85 ;001;YOPAL
85 ;010;AGUAZUL
85 ;015;CHÁMEZA
85 ;125;HATO COROZAL
85 ;136;LA SALINA
85 ;139;MANÍ
85 ;162;MONTERREY
85 ;225;NUNCHÍA
85 ;230;OROCUÉ
85 ;250;PAZ DE ARIPORO
85 ;263;PORE
85 ;279;RECETOR
85 ;300;SABANALARGA
85 ;315;SÁCAMA
85 ;325;SAN LUIS DE PALENQUE
85 ;400;TÁMARA
85 ;410;TAURAMENA
85 ;430;TRINIDAD
85 ;440;VILLANUEVA
86 ;001;MOCOA
86 ;219;COLÓN
86 ;320;ORITO
86 ;568;PUERTO ASÍS
86 ;569;PUERTO CAICEDO
86 ;571;PUERTO GUZMÁN
86 ;573;PUERTO LEGUÍZAMO
86 ;749;SIBUNDOY
86 ;755;SAN FRANCISCO
86 ;757;SAN MIGUEL
86 ;760;SANTIAGO
86 ;865;VALLE DEL GUAMUEZ
86 ;885;VILLAGARZÓN
88 ;001;SAN ANDRÉS
88 ;564;PROVIDENCIA
91 ;001;LETICIA
91 ;263;EL ENCANTO
91 ;405;LA CHORRERA
91 ;407;LA PEDRERA
91 ;430;LA VICTORIA
91 ;460;MIRITÍ - PARANÁ
91 ;530;PUERTO ALEGRÍA
91 ;536;PUERTO ARICA
91 ;540;PUERTO NARIÑO
91 ;669;PUERTO SANTANDER
91 ;798;TARAPACÁ
94 ;001;INÍRIDA
94 ;343;BARRANCO MINAS
94 ;663;MAPIRIPANA
94 ;883;SAN FELIPE
94 ;884;PUERTO COLOMBIA
94 ;885;LA GUADALUPE
94 ;886;CACAHUAL
94 ;887;PANA PANA
94 ;888;MORICHAL
95 ;001;SAN JOSÉ DEL GUAVIARE
95 ;015;CALAMAR
95 ;025;EL RETORNO
95 ;200;MIRAFLORES
97 ;001;MITÚ
97 ;161;CARURÚ
97 ;511;PACOA
97 ;666;TARAIRA
97 ;777;PAPUNAUA
97 ;889;YAVARATÉ
99 ;001;PUERTO CARREÑO
99 ;524;LA PRIMAVERA
99 ;624;SANTA ROSALÍA
99 ;773;CUMARIBO
